ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Type,Width (inches),Depth (inches),Capacity - Maximum Number of Place Settings,Soil-Sensing Capability,Tub Material,Drying Method,Additional Product Features,Annual Energy Use (kWh/yr),US Federal Standard (kWh/yr),% Better than US Federal Standard (kWh/yr),Water Use (gallons/cycle),US Federal Standard (gallons/cycle),% Better than US Federal Standard (gallons/cycle),Connected Capable,Connects Using,Communication Hardware Architecture,DR Protocol,Direct on-premises Open-standard Based Interconnection,Date Available On Market, Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2025 Criteria
2508298,UNIQUE,UGP-24CR DW W,,680309002976,Standard,24,27.4,8,Yes,Stainless Steel,Heated Dry,None,240,307,22,3.2,5,36,No,,,,,05/18/2023,06/14/2023,"United States, Canada",ES_1142812_UGP-24CR DW W_06142023033313_7464002,No
3701816,Vezeni,VDS100-SS,,,Standard,23.9,22.6,15,Yes,Stainless Steel,Automatic Door Release,None,240,307,22,3.2,5,36,No,,,,,09/23/2024,10/09/2024,"United States, Canada",ES_1151070_VDS100-SS_100920240646316_6042677,No
3995515,Vezeni,VDS101-SS,,850068028313,Standard,23.9,26.5,14,Yes,Stainless Steel,Heated Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,01/01/2025,02/17/2025,United States,ES_1151070_VDS101-SS_021720250957358_6277920,No
2587150,VIKING,FDWU324,,8690842205927,Standard,59.8,57,12,Yes,Stainless Steel,Fan-Assisted Dry,Front Controls,225,307,27,2.36,5,53,No,,,,,12/29/2017,07/19/2023,"United States, Canada",ES_31770_FDWU324_05232018170658_5218667,Yes
2587153,VIKING,FDWU524,,8690842205934,Standard,59.8,57,12,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,225,307,27,2.37,5,53,No,,,,,08/01/2018,07/19/2023,"United States, Canada",ES_31770_FDWU524_05232018171640_5800544,Yes
2631717,VIKING,FDWU524WS,,8690842207402,Standard,59.8,57,12,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,239,307,22,3.02,5,40,No,,,,,08/01/2018,07/31/2023,"United States, Canada",ES_31770_FDWU524WS_05232018172413_6253223,No
2587143,VIKING,VDWU324SS,,8690842207419,Standard,59.8,57,12,Yes,Stainless Steel,Fan-Assisted Dry,Front Controls,225,307,27,2.36,5,53,No,,,,,12/29/2017,07/19/2023,"United States, Canada",ES_31770_VDWU324SS_05232018170712_5232589,Yes
2587149,VIKING,VDWU524SS,,8690842200649,Standard,59.8,57,12,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,225,307,27,2.37,5,53,No,,,,,08/01/2018,07/19/2023,"United States, Canada",ES_31770_VDWU524SS_05232018171707_5827927,Yes
2631716,VIKING,VDWU524WSSS,,8690842200656,Standard,59.8,57,12,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,239,307,22,3.02,5,40,No,,,,,08/01/2018,07/31/2023,"United States, Canada",ES_31770_VDWU524WSSS_05232018172433_6273051,No
2582157,"Viking Range, LLC",FDWU724,,8690842456671,Standard,59.8,57,12,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,230,307,25,2.45,5,51,No,,,,,09/01/2021,07/18/2023,"United States, Canada",ES_1036108_FDWU724_071320211246385_7066717,No
2582159,"Viking Range, LLC",VDWU724SS,,8690842450921,Standard,59.8,57,12,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,230,307,25,2.45,5,51,No,,,,,09/01/2021,07/18/2023,"United States, Canada",ES_1036108_VDWU724SS_071320211246252_4275877,No
4001275,Vissani,VDF24P1B**,",,(Remark: * could be A-Z, a-z, 0-9, (0)-(9), - or blank.)",687636009616;687636011077,Standard,23.6,22.7,12,Yes,Hybrid (Plastic & Steel),Heated Dry,None,240,307,22,3.2,5,36,No,,,,,01/24/2025,03/20/2025,"United States, Canada",ES_31912_VDF24P1B**_032020250816913_5216623,No
3994151,Westbend,WB080BDWVSS,,079841980093,Standard,18,24.3,10,Yes,Stainless Steel,Air Dry,Front Controls,239,307,22,3.1,5,38,No,,,,,08/13/2023,02/04/2025,"United States, Canada",ES_92257_WB080BDWVSS_01282025193959_7517761,No
3994147,Westbend,WB120BDWVSS,,079841980109,Standard,24,24.3,15,Yes,Stainless Steel,Air Dry,Front Controls,239,307,22,3.1,5,38,No,,,,,08/13/2023,02/04/2025,"United States, Canada",ES_92257_WB120BDWVSS_012820251948225_7496399,No
2507982,Whirlpool,UDPS5118PP,,883049682846,Standard,17.6,21.7,8,Yes,Stainless Steel,Heated Dry,None,234,307,24,3.1,5,38,No,,,,,05/10/2023,06/07/2023,"United States, Canada",ES_22856_UDPS5118PP_060720230640479_3631617,No
2448379,Whirlpool,WDF332PAM**,,883049680286;883049680293;883049680309,Standard,23.9,25.3,12,No,Plastic,Heated Dry,Hard Food Filter,240,307,22,3.2,5,36,No,,,,,06/30/2023,03/28/2023,United States,ES_22856_WDF332PAM**_03262023211126_4954774,No
2448380,Whirlpool,WDF341PAP**,,883049680231;883049680248;883049680255;883049680262,Standard,23.9,25.3,12,No,Plastic,Heated Dry,Hard Food Filter,240,307,22,3.2,5,36,No,,,,,06/30/2023,03/28/2023,United States,ES_22856_WDF341PAP**_03262023211145_8502842,No
2507981,Whirlpool,WDPS5118P*,",,Remark * could be A-Z, a-z, 0-9, - or blank.",883049682815;883049682822;883049682839,Standard,17.6,22.4,8,Yes,Stainless Steel,Heated Dry,None,234,307,24,3.1,5,38,No,,,,,05/10/2023,06/07/2023,"United States, Canada",ES_22856_WDPS5118P*_060720230642882_3019775,No
2448382,Whirlpool,WDT531HAP**,,883049680279,Standard,23.9,25.3,12,No,Hybrid (Plastic & Steel),Heated Dry,Hard Food Filter,240,307,22,3.2,5,36,No,,,,,06/30/2023,03/28/2023,United States,ES_22856_WDT531HAP**_032620232111327_7231463,No
2635759,Whirlpool,WDT550SAP*,,883049639277;883049639284;883049639291,Standard,23.6,22.6,12,Yes,Stainless Steel,Automatic Door Release,Hard Food Filter,240,307,22,3.2,5,36,No,,,,,09/01/2023,08/14/2023,"United States, Canada",ES_22856_WDT550SAP*_080920231956377_8875873,No
2460515,Whirlpool,WDT751SAP**,,883049679976,Standard,23.9,24.5,12,Yes,Stainless Steel,Heated Dry,"Top Controls,Cycle Status Lights,Hard Food Filter,Third Rack",240,307,22,3.2,5,36,No,,,,,06/30/2023,04/19/2023,"United States, Canada",ES_22856_WDT751SAP**_041320231403739_4941142,No
2507613,Whynter,CDW-6831WESa,,852749006542,Compact,21.7,19.7,6,Yes,Hybrid (Plastic & Steel),Air Dry,None,155,222,30,2,3.5,43,No,,,,,04/01/2023,04/14/2023,"United States, Canada",ES_0092264_CDW-6831WESa_05292023110806_80164647,No
2452908,Zline,DW7713-24,,817299028505,Standard,23.5,22.6,8,Yes,Stainless Steel,Heated Dry,Self-Cleaning Filter,234,307,24,3.2,5,36,No,,,,,03/01/2023,03/31/2023,United States,ES_1141731_DW7713-24_033120230212168_1957397,No
2453136,Zline,DW7714-18,,817299028512,Standard,17.6,22.6,8,Yes,Stainless Steel,Heated Dry,None,234,307,24,3.1,5,38,No,,,,,03/01/2023,04/11/2023,United States,ES_1141731_DW7714-18_041120230144784_5246108,No
2485653,Zline,DWMT-24,,195948010263,Standard,23.9,24.5,8,Yes,Stainless Steel,Heated Dry,None,240,307,22,3.2,5,36,No,,,,,04/01/2023,05/16/2023,United States,ES_1141731_DWMT-24_051620230506567_7598488,No
2668590,Zline,DWV-24,,810058122056,Standard,26,26.6,15,Yes,Stainless Steel,Fan-Assisted Dry,"Top Controls,Third Rack",239,307,22,3.1,5,38,No,,,,,05/15/2024,09/26/2023,"United States, Canada",ES_1141731_DWV-24_091120231335798_1523851,No
